CustomerID,Month,TotalPurchases
15097,2011-12,56.65
15098,2011-06,1308.9
15099,2011-09,47.690000000000005
15100,2010-12,43.8
15100,2011-01,21.9
15101,2010-12,13.540000000000001
15101,2011-01,3.75
15101,2011-12,8.9
15103,2011-09,108.39
15103,2011-11,89.25
15104,2011-03,141.22
15104,2011-05,233.17
15104,2011-06,24.9
15105,2011-07,42.47
15105,2011-09,80.15
15105,2011-10,64.34
15105,2011-11,56.53
15106,2011-03,77.02
15106,2011-05,69.28999999999999
15106,2011-07,41.36
15106,2011-10,43.82
15106,2011-11,25.47
15107,2010-12,70.39
15107,2011-01,47.45
15107,2011-02,0.85
15108,2011-04,87.9
15108,2011-06,113.2
15108,2011-07,92.95
15109,2011-04,182.9
15110,2011-01,39.85
15110,2011-03,8.5
15110,2011-08,83.0
15110,2011-10,64.2
15110,2011-11,84.25
15111,2010-12,64.8
15111,2011-10,188.3
15111,2011-11,56.22
15113,2011-10,164.4
15113,2011-11,56.120000000000005
15114,2011-02,28.25
15114,2011-04,32.76
15114,2011-05,34.88
15114,2011-06,37.4
15114,2011-07,10.780000000000001
15114,2011-08,22.76
15114,2011-09,97.38
15114,2011-11,41.75
15115,2011-11,78.34
15116,2011-05,55.35
15116,2011-07,27.78
15116,2011-10,20.46
15116,2011-11,20.71
15117,2011-05,12.36
15117,2011-08,40.99
15117,2011-10,90.17
15117,2011-11,34.35
15118,2011-07,0.17
15119,2011-04,108.2
15120,2011-07,103.31
15120,2011-08,3.75
15121,2011-02,58.4
15121,2011-10,59.95
15122,2011-02,65.67
15122,2011-05,73.3
15122,2011-08,137.98
15122,2011-09,2.1
15123,2011-05,159.2
15123,2011-12,164.47
15124,2011-06,19.45
15124,2011-11,13.619999999999997
15125,2011-03,154.01
15125,2011-04,5.27
15125,2011-05,164.49
15125,2011-06,51.32
15125,2011-07,63.839999999999996
15125,2011-08,24.15
15125,2011-10,31.39
15125,2011-11,3.58
15127,2011-10,29.41
15128,2011-05,115.92
15128,2011-06,57.67
15128,2011-08,46.46
15128,2011-10,22.0
15129,2011-02,69.12
15129,2011-03,12.83
15129,2011-05,19.22
15129,2011-06,62.199999999999996
15129,2011-07,7.5
15129,2011-08,34.05
15129,2011-10,39.120000000000005
15130,2011-06,53.24
15132,2011-03,43.120000000000005
15132,2011-05,9.1
15132,2011-08,43.24
15132,2011-10,8.850000000000001
15132,2011-11,2.95
15133,2011-02,36.55
15133,2011-03,12.15
15133,2011-08,15.45
15134,2011-04,19.1
15134,2011-05,13.5
15134,2011-06,20.64
15134,2011-08,28.34
15134,2011-09,36.12
15134,2011-10,10.03
15134,2011-11,40.230000000000004
15135,2011-04,38.3
15136,2011-09,54.61
15136,2011-11,54.410000000000004
15136,2011-12,35.05
15139,2011-01,13.9
15139,2011-04,3.71
15140,2011-03,40.82
15140,2011-04,30.95
15140,2011-05,10.629999999999999
15140,2011-06,0.85
15140,2011-08,39.36
15140,2011-09,36.42
15140,2011-10,54.44
15142,2011-10,62.9
15143,2011-04,39.67
15144,2011-01,46.589999999999996
15144,2011-03,30.2
15144,2011-05,72.3
15144,2011-07,52.14
15144,2011-08,41.6
15144,2011-09,105.38
15144,2011-10,152.98
15144,2011-11,47.81
15144,2011-12,82.53
15145,2011-04,167.87
15145,2011-10,49.46
15145,2011-12,11.39
15146,2011-02,94.06
15146,2011-06,49.260000000000005
15147,2011-04,83.55
15147,2011-05,4.95
15148,2011-11,50.71
15149,2011-07,136.85
15150,2011-03,77.83
15150,2011-06,240.29999999999998
15150,2011-07,78.97
15150,2011-08,302.55
15150,2011-09,138.67
15150,2011-11,166.73
15152,2011-06,206.65
15152,2011-07,143.8
15152,2011-08,235.3
15152,2011-09,38.89
15152,2011-10,88.84
15152,2011-11,268.84
15153,2011-11,102.64999999999999
15154,2011-09,307.53
15156,2011-11,40.53
15156,2011-12,115.73
15157,2010-12,85.08
15157,2011-07,106.44
15157,2011-08,15.85
15157,2011-12,39.980000000000004
15158,2011-10,12.950000000000001
15159,2010-12,338.56
15159,2011-01,65.86
15159,2011-03,60.45
15159,2011-04,113.0
15159,2011-05,98.39
15159,2011-06,175.9
15159,2011-07,134.53
15159,2011-08,121.8
15159,2011-09,104.75999999999999
15159,2011-10,464.78000000000003
15159,2011-11,207.73
15159,2011-12,156.13
15160,2010-12,6.99
15163,2011-05,32.05
15163,2011-11,38.63
15164,2011-01,78.54
15164,2011-05,98.65
15164,2011-10,126.18
15165,2010-12,134.65
15167,2011-01,109.65
15168,2011-11,16.69
15171,2011-01,23.95
15172,2011-04,71.1
15172,2011-05,15.229999999999999
15172,2011-07,32.44
15172,2011-09,49.019999999999996
15172,2011-12,61.879999999999995
15174,2011-01,17.04
15175,2011-09,17.03
15178,2011-03,4.05
15179,2010-12,0.55
15179,2011-01,136.18
15179,2011-04,9.3
15179,2011-10,24.71
15179,2011-11,77.48
15180,2010-12,19.6
15181,2010-12,9.2
15181,2011-03,12.5
15181,2011-06,5.6
15181,2011-10,5.51
15182,2011-03,46.54
15182,2011-07,39.71
15184,2011-06,107.73
15184,2011-11,93.8
15185,2011-09,48.88
15186,2011-06,19.47
15186,2011-11,44.75
15187,2011-05,30.45
15187,2011-06,21.1
15187,2011-07,29.439999999999998
15187,2011-08,4.15
15187,2011-09,63.4
15187,2011-10,12.75
15187,2011-11,84.24
15187,2011-12,45.67
15189,2011-01,45.98
15189,2011-02,24.92
15189,2011-03,137.48
15189,2011-04,87.15
15189,2011-05,88.23
15189,2011-06,74.56
15189,2011-07,203.78
15189,2011-08,141.07
15189,2011-09,111.17
15189,2011-10,8.59
15189,2011-11,58.94
15189,2011-12,29.9
15192,2010-12,49.35
15192,2011-06,42.97
15192,2011-08,35.93
15193,2011-10,121.55
15194,2010-12,151.60999999999999
15194,2011-01,129.11
15194,2011-03,23.240000000000002
15194,2011-04,52.57
15194,2011-05,107.33
15194,2011-06,51.39
15194,2011-08,38.78
15194,2011-09,107.52
15194,2011-11,89.42999999999999
15194,2011-12,41.82
15195,2011-12,2.75
15197,2010-12,38.75
15197,2011-01,34.95
15197,2011-04,38.93
15197,2011-11,19.349999999999998
15197,2011-12,2.92
15198,2011-08,11.02
15198,2011-09,7.7299999999999995
15199,2011-02,13.45
15199,2011-04,13.45
15199,2011-09,21.95
15199,2011-10,10.95
15201,2011-04,35.17
15201,2011-05,28.36
15201,2011-08,40.43
15201,2011-09,54.32
15203,2011-02,23.46
15203,2011-05,43.17
15203,2011-07,27.330000000000002
15203,2011-08,33.15
15203,2011-09,19.99
15203,2011-11,31.560000000000002
15204,2010-12,21.64
15205,2011-08,124.65
15205,2011-09,16.09
15206,2011-03,2.95
15206,2011-07,5.9
15206,2011-09,7.6499999999999995
15206,2011-11,7.6499999999999995
15208,2010-12,9.65
15208,2011-06,55.33
15208,2011-10,51.6
15208,2011-11,33.15
15208,2011-12,56.2
15210,2011-04,126.82000000000001
15211,2010-12,118.79
15211,2011-10,166.99
15212,2011-04,29.549999999999997
15213,2011-01,38.94
15214,2011-04,89.04
15214,2011-06,15.58
15214,2011-09,52.15
15214,2011-10,23.07
15214,2011-11,73.82
15214,2011-12,12.71
15215,2011-01,18.9
15215,2011-03,10.95
15215,2011-09,79.94
15215,2011-10,137.4
15216,2011-09,9.6
15218,2011-01,90.09
15218,2011-03,56.75
15218,2011-05,63.69
15218,2011-06,62.86
15218,2011-07,60.6
15218,2011-08,63.08
15218,2011-09,52.89
15218,2011-10,10.56
15218,2011-11,52.92
15219,2011-06,88.95
15220,2011-03,42.21
15220,2011-04,35.33
15220,2011-05,56.589999999999996
15220,2011-06,9.02
15220,2011-08,59.29
15220,2011-10,101.14
15221,2010-12,140.15
15222,2011-01,6.72
15223,2011-04,122.61
15224,2010-12,56.589999999999996
15225,2011-04,79.35000000000001
15226,2011-02,30.74
15227,2011-01,73.23
15227,2011-02,65.24
15227,2011-05,53.24
15227,2011-11,73.84
15228,2011-02,94.98
15228,2011-06,28.32
15228,2011-08,191.22
15228,2011-10,86.92
15230,2011-04,40.980000000000004
15232,2011-07,14.94
15232,2011-08,17.009999999999998
15234,2011-03,23.560000000000002
15235,2010-12,111.63
15235,2011-01,65.55
15235,2011-02,63.910000000000004
15235,2011-04,91.85
15235,2011-05,94.71000000000001
15236,2011-02,24.58
15237,2011-04,180.19
15237,2011-05,23.95
15237,2011-09,34.41
15237,2011-12,10.97
15238,2011-06,39.03
15238,2011-09,158.12
15238,2011-11,52.43
15239,2011-09,65.47
15239,2011-10,16.25
15239,2011-11,30.95
15240,2010-12,5.45
15240,2011-02,46.879999999999995
15240,2011-04,15.100000000000001
15240,2011-06,71.98
15240,2011-09,33.35
15240,2011-10,41.28
15241,2011-03,50.13
15241,2011-05,82.19
15241,2011-06,13.99
15241,2011-07,16.09
15241,2011-08,3.02
15241,2011-09,8.74
15241,2011-10,38.81
15243,2011-09,53.9
15244,2011-04,26.63
15244,2011-10,52.95
15245,2011-03,100.11
15245,2011-06,24.79
15245,2011-07,42.1
15246,2010-12,29.05
15246,2011-04,69.4
15247,2011-08,12.5
15249,2011-03,193.94
15249,2011-04,125.25
15249,2011-05,156.99
15249,2011-07,100.24
15249,2011-08,215.39000000000001
15249,2011-09,48.06
15249,2011-10,109.3
15249,2011-11,47.93
15251,2011-04,116.71
15251,2011-05,48.89
15251,2011-06,40.54
15251,2011-07,27.21
15251,2011-08,86.1
15251,2011-09,98.19
15251,2011-10,42.51
15251,2011-11,12.99
15252,2011-06,49.050000000000004
15252,2011-11,41.71
15253,2011-06,18.080000000000002
15253,2011-09,52.58
15253,2011-11,21.1
15254,2011-08,36.54
15255,2011-10,129.3
15256,2011-07,10.9
15257,2011-03,301.7
15258,2011-05,92.28
15258,2011-06,99.4
15260,2010-12,52.35
15260,2011-04,36.4
15260,2011-05,26.6
15260,2011-06,82.32
15260,2011-07,31.240000000000002
15260,2011-08,39.4
15261,2011-07,22.79
15262,2011-01,32.95
15263,2011-08,35.49
15264,2011-10,53.13
15265,2011-04,229.24
15265,2011-07,145.86
15266,2011-01,40.5
15267,2011-06,11.639999999999999
15267,2011-07,3.35
15267,2011-10,2.5
15267,2011-11,2.7
15269,2011-11,149.95
15270,2011-02,234.15
15270,2011-04,20.85
15270,2011-08,27.46
15270,2011-11,9.3
15271,2010-12,35.2
15271,2011-01,105.7
15271,2011-04,29.200000000000003
15271,2011-05,33.63
15271,2011-06,70.47
15271,2011-08,117.22
15271,2011-09,58.93
15271,2011-10,211.6
15271,2011-11,70.93
15271,2011-12,21.18
15272,2011-09,101.73
15272,2011-10,157.77
15274,2011-11,48.21
15274,2011-12,48.56
15275,2011-11,139.49
15276,2011-10,125.05
15277,2011-10,21.25
15279,2010-12,80.56
15280,2011-06,12.87
15281,2011-01,211.46
15281,2011-02,40.0
15281,2011-03,17.85
15281,2011-04,93.98
15281,2011-05,133.26
15281,2011-06,13.45
15281,2011-07,70.04
15281,2011-10,24.57
15286,2011-10,13.350000000000001
15287,2011-09,38.08
15287,2011-10,1.45
15287,2011-11,13.100000000000001
15288,2010-12,78.9
15288,2011-03,79.7
15288,2011-05,45.01
15288,2011-07,26.580000000000002
15288,2011-10,62.43
15289,2011-04,28.19
15289,2011-07,31.09
15289,2011-11,12.690000000000001
15290,2010-12,15.2
15290,2011-01,23.45
15290,2011-02,65.32
15290,2011-03,58.15
15290,2011-04,20.5
15290,2011-05,55.589999999999996
15290,2011-07,53.45
15290,2011-08,109.49
15290,2011-09,72.89
15290,2011-10,119.37
15290,2011-11,37.68
15290,2011-12,56.6
15291,2010-12,37.2
15291,2011-01,180.12
15291,2011-03,149.35
15291,2011-04,25.900000000000002
15291,2011-06,103.65
15291,2011-09,10.0
15291,2011-11,44.95
15292,2011-05,115.82
15296,2011-01,195.59
15296,2011-05,85.16
15296,2011-06,100.83
15296,2011-08,144.2
15296,2011-09,6.95
15296,2011-10,183.63
15297,2011-10,39.6
15297,2011-11,73.94
15298,2010-12,41.15
15298,2011-01,44.980000000000004
15298,2011-03,50.68
15298,2011-06,79.94
15298,2011-07,5.5
15298,2011-09,80.32000000000001
15298,2011-10,77.34
15298,2011-11,64.1
15298,2011-12,26.939999999999998
15299,2010-12,9.690000000000001
15299,2011-02,65.91
15299,2011-03,1.25
15299,2011-04,4.36
15299,2011-06,1200.0
15299,2011-08,48.0
15299,2011-10,8.67
15300,2011-10,80.14
15301,2010-12,89.23
15301,2011-03,4.15
15301,2011-04,101.6
15301,2011-05,43.31
15301,2011-06,118.08
15301,2011-07,98.75
15301,2011-08,67.14
15301,2011-09,142.92
15301,2011-10,88.93
15303,2011-02,119.06
15304,2010-12,34.55
15304,2011-03,49.3
15304,2011-04,12.75
15304,2011-05,12.75
15304,2011-06,37.2
15304,2011-09,17.7
15304,2011-10,18.65
15306,2011-07,39.35
15306,2011-09,35.09
15306,2011-10,79.32
15307,2011-09,80.95
15308,2011-03,84.84
15311,2010-12,582.79
15311,2011-01,644.92
15311,2011-02,703.49
15311,2011-03,442.79
15311,2011-04,435.16
15311,2011-05,387.69
15311,2011-06,337.63
15311,2011-07,438.88
15311,2011-08,450.88
15311,2011-09,438.98
15311,2011-10,502.52
15311,2011-11,634.08
15311,2011-12,267.94
15312,2010-12,37.29
15312,2011-05,31.86
15312,2011-08,28.25
15312,2011-09,15.34
15313,2011-08,2.08
15314,2011-05,41.13
15315,2011-08,17.47
15315,2011-10,15.97
15316,2011-01,1.65
15318,2011-12,19.330000000000002
15319,2011-03,51.86
15320,2011-10,110.29
15321,2011-02,115.41
15321,2011-09,210.03
15321,2011-10,63.19
15322,2011-09,130.71
15322,2011-10,19.81
15325,2011-08,53.39
15326,2011-01,42.11
15327,2011-10,43.97
15329,2010-12,16.2
15329,2011-06,77.9
15329,2011-07,62.550000000000004
15329,2011-10,70.10000000000001
15329,2011-11,13.25
15330,2011-10,4.18
15330,2011-11,3.11
15332,2010-12,99.44
15333,2011-05,47.42
15334,2011-06,100.62
15334,2011-07,47.519999999999996
15335,2011-10,101.39
15339,2011-01,92.7
15339,2011-10,127.96000000000001
15341,2011-09,50.52
15342,2011-08,59.919999999999995
15343,2011-09,134.2
15344,2011-09,102.69
15344,2011-10,33.73
15344,2011-11,78.85
15344,2011-12,29.95
15345,2011-10,154.60999999999999
15345,2011-11,25.85
15346,2011-01,43.690000000000005
15347,2010-12,11.350000000000001
15348,2011-09,19.02
15349,2011-06,173.15
15349,2011-07,38.55
15350,2010-12,13.350000000000001
15351,2010-12,135.43
15351,2011-09,132.58
15351,2011-10,127.53999999999999
15351,2011-11,286.89
15353,2010-12,49.5
15353,2011-03,159.21
15355,2011-10,47.9
15355,2011-11,37.7
15356,2010-12,218.5
15356,2011-02,115.42
15356,2011-04,115.96
15356,2011-05,125.37
15356,2011-06,122.64
15356,2011-07,88.18
15356,2011-08,88.7
15356,2011-09,114.15
15356,2011-11,48.32
15358,2010-12,95.75
15358,2011-01,177.35
15358,2011-02,93.44
15358,2011-03,130.36
15358,2011-04,55.24
15358,2011-05,61.91
15358,2011-06,60.46
15358,2011-07,32.05
15358,2011-08,91.94
15358,2011-09,123.01
15358,2011-10,41.26
15358,2011-11,54.91
15358,2011-12,103.72
15360,2011-10,30.57
15361,2010-12,9.41
15363,2010-12,47.800000000000004
15363,2011-04,7.95
15364,2011-03,9.850000000000001
15364,2011-09,47.510000000000005
15365,2011-01,40.43
15365,2011-09,266.32
15365,2011-10,344.18
15365,2011-11,45.33
15366,2010-12,23.34
15366,2011-09,85.5
15367,2011-03,108.37
15367,2011-04,67.06
15367,2011-05,4.95
15367,2011-10,105.12
15368,2011-11,14.24
15369,2011-07,1592.49
15370,2011-01,28.799999999999997
15370,2011-02,81.26
15370,2011-05,61.63
15370,2011-07,78.11
15370,2011-09,88.13
15370,2011-10,31.95
15372,2011-07,22.27
15373,2010-12,141.8
15373,2011-01,66.8
15373,2011-02,75.3
15373,2011-03,64.78
15373,2011-05,41.84
15373,2011-06,93.8
15373,2011-08,34.3
15373,2011-11,125.13
15373,2011-12,81.67999999999999
15374,2011-08,11.45
15376,2011-05,164.03
15376,2011-08,105.23
15376,2011-10,69.49
15379,2010-12,170.82
15379,2011-01,182.74
15379,2011-03,53.49
15379,2011-05,21.740000000000002
15379,2011-06,75.86
15380,2010-12,2.95
15380,2011-07,89.86
15380,2011-09,58.2
15380,2011-10,33.75
15380,2011-12,40.25
15381,2011-03,14.65
15381,2011-05,34.95
15382,2011-02,134.15
15382,2011-05,109.73
15382,2011-06,65.09
15382,2011-09,296.84
15382,2011-11,149.99
15384,2010-12,43.92
15384,2011-06,38.21
15385,2011-10,26.64
15386,2011-06,42.98
15388,2011-03,20.63
15389,2011-06,1.25
15392,2010-12,24.16
15392,2011-09,41.34
15392,2011-11,73.91
15392,2011-12,42.26
15393,2011-03,10.95
15393,2011-11,7.99
15394,2010-12,72.54
15394,2011-05,118.88
15394,2011-09,35.85
15394,2011-11,48.1
15395,2011-01,45.8
15396,2011-08,50.39
15397,2011-02,29.6
15398,2011-09,81.47
15398,2011-11,118.2
15399,2011-09,42.480000000000004
15399,2011-11,20.99
15399,2011-12,32.02
15400,2011-03,12.1
15400,2011-06,7.25
15400,2011-08,5.45
15400,2011-09,2.1
15402,2011-05,109.44
15402,2011-07,37.88
15405,2011-06,28.8
15406,2011-02,135.6
15406,2011-11,70.17
15407,2011-02,13.75
15407,2011-05,143.23
15407,2011-06,250.78
15407,2011-11,188.43
15408,2011-03,152.19
15410,2011-03,42.15
15410,2011-04,89.0
15410,2011-05,118.58
15410,2011-06,53.14
15410,2011-08,46.98
15410,2011-09,124.22
15411,2011-06,51.9
15411,2011-08,39.44
15411,2011-09,120.58
15411,2011-10,6.25
15411,2011-11,195.39
15412,2011-06,34.71
15414,2011-04,20.1
15414,2011-11,105.15
15415,2011-01,83.79
15416,2011-03,242.53
15416,2011-04,114.44
15416,2011-07,172.28
15416,2011-10,107.9
15417,2011-09,52.46
15419,2011-11,10.489999999999998
15421,2011-02,41.26
15421,2011-05,74.65
15421,2011-10,25.82
15422,2011-01,18.1
15423,2011-11,7.86
15424,2011-03,29.560000000000002
15426,2010-12,260.13
15426,2011-03,100.49000000000001
15426,2011-11,439.58
15427,2011-10,201.73
15427,2011-11,446.7
15428,2011-11,11.18
15429,2011-09,73.61
15429,2011-11,98.91
15432,2011-11,29.09
15433,2011-03,33.36
15433,2011-05,18.19
15433,2011-09,14.74
15434,2011-05,72.83
15434,2011-08,51.33
15434,2011-11,49.8
15434,2011-12,31.8
15435,2011-11,108.32000000000001
15436,2011-04,289.74
15436,2011-10,214.63
15436,2011-11,199.29
15437,2011-03,128.04
15438,2011-07,88.44
15440,2011-05,43.34
15440,2011-07,30.21
15440,2011-10,71.45
15442,2011-04,9.9
15443,2011-01,185.07
15443,2011-08,91.17
15443,2011-09,183.84
15443,2011-10,234.02
15443,2011-11,341.79
15443,2011-12,122.12
15444,2011-10,162.29
15444,2011-11,451.09
15445,2011-03,27.75
15447,2011-01,28.09
15448,2011-01,100.17999999999999
15449,2011-03,50.97
15449,2011-04,1.65
15449,2011-06,31.23
15449,2011-09,1.65
15449,2011-11,31.87
15450,2011-11,65.18
15452,2011-03,117.67999999999999
15452,2011-09,19.13
15452,2011-11,13.4
15453,2011-06,216.86
15453,2011-07,58.67
15453,2011-09,152.33
15453,2011-10,71.02
15453,2011-11,138.41
15453,2011-12,90.67
15454,2010-12,69.55
15456,2010-12,32.730000000000004
15456,2011-03,63.57
15457,2011-03,109.19
15458,2011-11,8.57
15460,2010-12,164.04
15462,2011-06,8.75
15462,2011-07,2.9
15462,2011-09,5.4
15463,2011-11,12.99
15464,2011-01,661.11
15465,2010-12,82.6
15465,2011-01,77.55
15465,2011-02,96.14
15465,2011-03,155.15
15465,2011-04,61.3
15465,2011-06,37.55
15465,2011-07,61.43
15465,2011-09,84.41
15465,2011-10,17.91
15465,2011-11,46.19
15466,2011-09,108.8
15467,2011-07,95.01
15467,2011-11,25.67
15468,2010-12,1.25
15468,2011-10,127.51
15468,2011-11,7.95
15469,2011-08,78.65
15469,2011-10,99.5
15471,2011-12,153.94
15472,2011-08,173.98
15473,2011-10,29.25
15473,2011-11,7.6499999999999995
15475,2011-09,52.98
15478,2011-10,162.07
15480,2011-08,191.87
15482,2010-12,33.019999999999996
15482,2011-04,28.349999999999998
15482,2011-06,35.04
15482,2011-10,69.0
15482,2011-11,317.57
15483,2011-03,72.24
15483,2011-07,71.47
15484,2011-09,266.94
15484,2011-10,24.28
15484,2011-11,71.14
15484,2011-12,48.58
15485,2010-12,92.41
15485,2011-01,61.06
15485,2011-11,120.14999999999999
15488,2011-09,16.06
15489,2011-05,65.07
15489,2011-10,66.84
15489,2011-11,31.740000000000002
15491,2011-04,258.57
15491,2011-05,68.67
15491,2011-06,215.10999999999999
15491,2011-08,47.92
15491,2011-09,10.04
15492,2011-09,79.57
15492,2011-11,9.29
15493,2011-03,377.11
15493,2011-04,266.43
15493,2011-07,237.38
15493,2011-11,456.57
15494,2011-08,171.34
15494,2011-11,127.42999999999999
15497,2011-01,35.449999999999996
15497,2011-11,19.700000000000003
15498,2010-12,369.67
15498,2011-01,355.24
15498,2011-03,153.11
15498,2011-04,59.46
15498,2011-05,128.02
15498,2011-06,421.23
15498,2011-08,200.0
15498,2011-09,142.03
15498,2011-10,313.41
15498,2011-11,62.89
15498,2011-12,312.93
15500,2011-09,90.51
15500,2011-11,117.82000000000001
15500,2011-12,101.84
15502,2010-12,243.15
15502,2011-03,199.28
15502,2011-06,8.78
15502,2011-08,3448.71
15502,2011-09,59.4
15502,2011-10,3765.95
15502,2011-11,111.57000000000001
15503,2010-12,143.72
15504,2011-09,29.01
15505,2011-07,61.84
15505,2011-08,64.02
15505,2011-09,33.92
15505,2011-10,73.31
15506,2011-07,110.82000000000001
15506,2011-10,66.93
15506,2011-11,114.55
15507,2011-06,186.45
15508,2011-04,136.53
15508,2011-05,63.480000000000004
15508,2011-06,112.11
15510,2011-01,125.0
15511,2011-09,136.04999999999998
15511,2011-10,244.79999999999998
15511,2011-11,258.09000000000003
15512,2010-12,12.0
15512,2011-07,1.65
15513,2010-12,75.55
15513,2011-01,245.54999999999998
15513,2011-02,1.06
15513,2011-03,175.15
15513,2011-05,150.56
15513,2011-06,104.84
15513,2011-07,135.96
15513,2011-08,14.940000000000001
15513,2011-09,189.79
15513,2011-10,150.58
15513,2011-11,50.5
15514,2010-12,326.68
15514,2011-03,26.35
15514,2011-04,34.25
15514,2011-11,150.78
15516,2011-10,41.68
15517,2011-04,48.81
15518,2011-01,158.83
15518,2011-05,81.28
15518,2011-07,159.57999999999998
15518,2011-08,69.0
15518,2011-10,79.45
15520,2011-12,31.04
15521,2011-03,74.82000000000001
15521,2011-04,150.5
15521,2011-05,387.08
15521,2011-07,46.23
15521,2011-09,81.68
15521,2011-10,57.97
15521,2011-11,2.64
15522,2011-09,45.24
15522,2011-11,8.9
15523,2011-09,36.31
15524,2011-11,110.0
15525,2010-12,190.76
15525,2011-11,60.94
15525,2011-12,244.38
15526,2011-11,21.979999999999997
15527,2010-12,73.9
15527,2011-01,38.12
15527,2011-05,64.62
15527,2011-06,94.95
15527,2011-07,56.18
15527,2011-09,53.629999999999995
15527,2011-11,234.62
15528,2011-03,67.8
15529,2010-12,40.09
15529,2011-01,109.25
15529,2011-03,221.0
15529,2011-04,38.56
15529,2011-05,126.8
15529,2011-07,173.69
15529,2011-09,221.99
15529,2011-10,109.73
15529,2011-11,119.48
15530,2011-04,146.38
15530,2011-06,64.88
15530,2011-07,58.65
15530,2011-11,37.19
15531,2011-11,581.11
15531,2011-12,111.55
15532,2010-12,206.7
15532,2011-06,407.17
15532,2011-07,211.60999999999999
15532,2011-11,210.88
15533,2011-09,204.99
15533,2011-11,135.54
15535,2010-12,25.5
15535,2011-01,167.39000000000001
15535,2011-04,91.2
15535,2011-06,97.61
15537,2011-06,92.69
15539,2011-12,55.09
15540,2011-11,25.7
15541,2011-08,60.730000000000004
15543,2011-02,61.58
15544,2010-12,50.78
15544,2011-02,89.15
15544,2011-05,76.23
15544,2011-06,33.25
15544,2011-07,49.06
15544,2011-08,45.04
15544,2011-11,71.97
15544,2011-12,0.85
15545,2010-12,92.47
15545,2011-10,125.58
15547,2010-12,134.42
15547,2011-01,97.88
15547,2011-02,196.37
15547,2011-03,104.73
15547,2011-04,98.95
15547,2011-05,235.60999999999999
15547,2011-08,172.49
15547,2011-09,276.75
15547,2011-10,276.5
15547,2011-12,233.82
15549,2011-01,203.12
15549,2011-07,154.62
15549,2011-09,23.689999999999998
15550,2011-02,19.25
15550,2011-06,67.79
15550,2011-08,45.58
15550,2011-12,38.42
15551,2011-11,113.99
15552,2011-05,30.330000000000002
15553,2011-10,134.98000000000002
15554,2011-03,67.35
15555,2010-12,184.31
15555,2011-04,141.18
15555,2011-05,149.37
15555,2011-06,144.68
15555,2011-07,117.19
15555,2011-08,94.51
15555,2011-09,108.5
15555,2011-10,196.49
15555,2011-11,427.6
15556,2011-11,55.489999999999995
15557,2011-11,71.19
15561,2011-05,44.65
15561,2011-07,51.019999999999996
15561,2011-09,27.6
15561,2011-11,19.75
15562,2010-12,3.45
15563,2010-12,31.919999999999998
15563,2011-05,74.96
15563,2011-11,111.89
15563,2011-12,6.2
15565,2011-09,21.15
15565,2011-10,15.38
15567,2011-11,22.65
15568,2011-09,45.2
15568,2011-10,51.74
15568,2011-12,38.550000000000004
15569,2011-01,14.45
15569,2011-07,47.57
15569,2011-08,5.1
15570,2010-12,363.51
15570,2011-01,116.25
15570,2011-02,236.35
15570,2011-04,95.99
15570,2011-05,146.74
15570,2011-07,77.99
15570,2011-11,197.33
15570,2011-12,5.9
15571,2011-09,47.47
15571,2011-11,106.52000000000001
15572,2011-03,290.08
15572,2011-04,111.82
15572,2011-08,140.75
15572,2011-11,198.33
15572,2011-12,42.4
15573,2011-09,179.64
15573,2011-11,117.37
15574,2010-12,386.25
15574,2011-06,36.5
15576,2011-11,161.15
15577,2011-02,21.2
15577,2011-07,98.16
15578,2011-06,31.05
15579,2011-01,116.2
15579,2011-10,90.18
15581,2010-12,113.28
15581,2011-03,47.980000000000004
15581,2011-04,157.33
15581,2011-06,18.88
15581,2011-07,64.39
15581,2011-08,3208.34
15582,2011-05,48.3
15582,2011-08,30.84
15582,2011-11,26.330000000000002
15584,2011-06,122.3
15584,2011-09,41.410000000000004
15584,2011-10,143.1
15584,2011-11,76.93
15585,2011-06,70.19
15587,2010-12,8.88
15587,2011-07,5.9399999999999995
15587,2011-09,5.49
15587,2011-10,5.9399999999999995
15589,2011-02,22.8
15589,2011-03,84.19
15589,2011-04,21.95
15590,2011-02,30.19
15592,2011-10,37.550000000000004
15593,2011-09,16.65
15594,2011-04,50.79
15594,2011-09,229.73
15594,2011-11,49.1
15596,2010-12,93.69
15596,2011-01,90.5
15596,2011-03,59.84
15596,2011-05,105.28
15596,2011-08,16.9
15597,2011-11,38.35
15598,2011-10,37.04
15598,2011-11,1.25
15599,2011-05,66.89
15599,2011-11,31.34
15601,2010-12,158.68
15601,2011-01,179.83
15601,2011-02,185.95
15601,2011-04,38.45
15601,2011-05,181.21
15601,2011-06,52.79
15601,2011-08,112.88
15601,2011-09,53.76
15601,2011-10,146.75
15601,2011-11,16.35
15602,2010-12,17.4
15602,2011-01,53.29
15602,2011-02,12.75
15602,2011-05,19.45
15602,2011-08,12.75
15602,2011-09,20.04
15602,2011-11,18.78
15602,2011-12,4.38
15603,2011-09,1.01
15604,2011-10,26.240000000000002
15605,2010-12,58.2
15605,2011-02,38.0
15605,2011-04,86.67
15605,2011-09,61.8
15605,2011-11,62.75
15606,2011-01,48.7
15606,2011-02,62.94
15606,2011-03,52.0
15606,2011-05,25.02
15606,2011-06,24.740000000000002
15606,2011-08,25.84
